Image,Image_size,Data Size (bytes),Ratio,PSNR,SSIM,Data Integrity,Images Match
openstego_images/bike/bike_070.bmp,921654,27649,3,57.347048963138235,0.9992923006138064,True,True
openstego_images/bike/bike_070.bmp,921654,36866,4,56.094466162194934,0.9990664958970771,True,True
openstego_images/bike/bike_133.bmp,921654,9216,1,62.10737717735696,0.9998079128974479,True,True
openstego_images/bike/bike_133.bmp,921654,18433,2,59.09237044143447,0.9996195443941295,True,True
openstego_images/bike/bike_133.bmp,921654,27649,3,57.3254640959985,0.9994349892342648,True,True
openstego_images/bike/bike_133.bmp,921654,36866,4,56.07622353682696,0.9992542633194735,True,True
openstego_images/bike/bike_088.bmp,921654,9216,1,62.0977337637394,0.9997914543359544,True,True
openstego_images/bike/bike_088.bmp,921654,18433,2,59.09272327299079,0.9995900710614748,True,True
openstego_images/bike/bike_088.bmp,921654,27649,3,57.33726361303952,0.9993903997813502,True,True
openstego_images/bike/bike_088.bmp,921654,36866,4,56.090281241984684,0.9991958798735258,True,True
openstego_images/bike/bike_349.bmp,921654,9216,1,62.09127759753801,0.9999403138768147,True,True
openstego_images/bike/bike_349.bmp,921654,18433,2,59.08490889031885,0.9998810656112407,True,True
openstego_images/bike/bike_349.bmp,921654,27649,3,57.33055630044288,0.9998229524606934,True,True
openstego_images/bike/bike_349.bmp,921654,36866,4,56.092933188180155,0.9997673518679782,True,True
openstego_images/bike/bike_241.bmp,921654,9216,1,62.0591399513836,0.999529871977162,True,True
openstego_images/bike/bike_241.bmp,921654,18433,2,59.07107728421856,0.9990750910630156,True,True
openstego_images/bike/bike_241.bmp,921654,27649,3,57.32393759822968,0.9986287971524671,True,True
openstego_images/bike/bike_241.bmp,921654,36866,4,56.07960146619195,0.998191609268623,True,True
openstego_images/bike/bike_328.bmp,921654,9216,1,62.058441410543175,0.9998733204890552,True,True
openstego_images/bike/bike_328.bmp,921654,18433,2,59.061491366943066,0.9997501072379711,True,True
openstego_images/bike/bike_328.bmp,921654,27649,3,57.307532304461105,0.9996299340430786,True,True
openstego_images/bike/bike_328.bmp,921654,36866,4,56.06698437972098,0.999511563668814,True,True
openstego_images/bike/bike_022.bmp,921654,9216,1,62.09151219913806,0.999712733858026,True,True
openstego_images/bike/bike_022.bmp,921654,18433,2,59.09872579934019,0.9994314668359903,True,True
openstego_images/bike/bike_022.bmp,921654,27649,3,57.3375384022176,0.9991557792022531,True,True
openstego_images/bike/bike_022.bmp,921654,36866,4,56.0837761029277,0.9988856971262701,True,True
openstego_images/bike/bike_008.bmp,921654,9216,1,62.103964253944355,0.9998010356566523,True,True
openstego_images/bike/bike_008.bmp,921654,18433,2,59.08279613486192,0.9996074151016275,True,True
openstego_images/bike/bike_008.bmp,921654,27649,3,57.332124334550215,0.9994195797636479,True,True
openstego_images/bike/bike_008.bmp,921654,36866,4,56.09084096246125,0.999235712485607,True,True
openstego_images/bike/bike_303.bmp,921654,9216,1,62.08987025400734,0.9999153720264046,True,True
openstego_images/bike/bike_303.bmp,921654,18433,2,59.08573079509402,0.9998331030860718,True,True
openstego_images/bike/bike_303.bmp,921654,27649,3,57.33024276154722,0.9997513457356543,True,True
openstego_images/bike/bike_303.bmp,921654,36866,4,56.0830996569668,0.9996729502581075,True,True
openstego_images/bike/bike_090.bmp,921654,9216,1,62.08822892941522,0.9996848313729738,True,True
openstego_images/bike/bike_090.bmp,921654,18433,2,59.07119431633528,0.9993761798619785,True,True
openstego_images/bike/bike_090.bmp,921654,27649,3,57.3262079688142,0.9990765496728536,True,True
openstego_images/bike/bike_090.bmp,921654,36866,4,56.08201168232205,0.9987848972755314,True,True
openstego_images/bike/bike_097.bmp,921654,9216,1,62.042637880090474,0.9997070575700627,True,True
openstego_images/bike/bike_097.bmp,921654,18433,2,59.050819804169585,0.999421902056905,True,True
openstego_images/bike/bike_097.bmp,921654,27649,3,57.30126000278852,0.9991452790366658,True,True
openstego_images/bike/bike_097.bmp,921654,36866,4,56.04958608501843,0.998874773290145,True,True
