Image,Image_size,Data Size (bytes),Ratio,PSNR,SSIM,Data Integrity,Images Match
Error processing original_images_JPG/cars/carsgraz_378.jpg,216951,2169,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_378.jpg,216951,4339,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_378.jpg,216951,6508,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_378.jpg,216951,8678,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_409.jpg,338037,3380,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_409.jpg,338037,6760,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_409.jpg,338037,10141,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_409.jpg,338037,13521,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_128.jpg,169885,1698,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_128.jpg,169885,3397,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_128.jpg,169885,5096,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_128.jpg,169885,6795,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_027.jpg,308029,3080,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_027.jpg,308029,6160,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_027.jpg,308029,9240,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_027.jpg,308029,12321,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_170.jpg,220973,2209,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_170.jpg,220973,4419,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_170.jpg,220973,6629,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_170.jpg,220973,8838,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_386.jpg,134103,1341,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_386.jpg,134103,2682,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_386.jpg,134103,4023,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_386.jpg,134103,5364,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_356.jpg,212934,2129,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_356.jpg,212934,4258,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_356.jpg,212934,6388,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_356.jpg,212934,8517,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_146.jpg,280112,2801,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_146.jpg,280112,5602,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_146.jpg,280112,8403,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_146.jpg,280112,11204,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_155.jpg,237261,2372,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_155.jpg,237261,4745,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_155.jpg,237261,7117,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_155.jpg,237261,9490,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_012.jpg,235869,2358,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_012.jpg,235869,4717,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_012.jpg,235869,7076,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_012.jpg,235869,9434,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_234.jpg,275229,2752,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_234.jpg,275229,5504,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_234.jpg,275229,8256,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_234.jpg,275229,11009,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_118.jpg,192484,1924,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_118.jpg,192484,3849,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_118.jpg,192484,5774,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_118.jpg,192484,7699,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_054.jpg,252860,2528,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_054.jpg,252860,5057,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_054.jpg,252860,7585,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_054.jpg,252860,10114,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_249.jpg,224711,2247,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_249.jpg,224711,4494,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_249.jpg,224711,6741,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_249.jpg,224711,8988,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_021.jpg,252371,2523,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_021.jpg,252371,5047,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_021.jpg,252371,7571,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_021.jpg,252371,10094,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_396.jpg,290091,2900,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_396.jpg,290091,5801,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_396.jpg,290091,8702,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_396.jpg,290091,11603,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_124.jpg,200152,2001,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_124.jpg,200152,4003,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_124.jpg,200152,6004,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_124.jpg,200152,8006,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_149.jpg,254717,2547,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_149.jpg,254717,5094,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_149.jpg,254717,7641,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_149.jpg,254717,10188,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_253.jpg,243483,2434,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_253.jpg,243483,4869,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_253.jpg,243483,7304,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_253.jpg,243483,9739,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_266.jpg,273267,2732,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_266.jpg,273267,5465,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_266.jpg,273267,8198,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_266.jpg,273267,10930,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_271.jpg,334499,3344,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_271.jpg,334499,6689,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_271.jpg,334499,10034,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_271.jpg,334499,13379,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_066.jpg,214298,2142,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_066.jpg,214298,4285,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_066.jpg,214298,6428,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_066.jpg,214298,8571,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_031.jpg,256093,2560,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_031.jpg,256093,5121,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_031.jpg,256093,7682,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_031.jpg,256093,10243,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_377.jpg,202647,2026,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_377.jpg,202647,4052,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_377.jpg,202647,6079,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_377.jpg,202647,8105,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_397.jpg,293228,2932,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_397.jpg,293228,5864,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_397.jpg,293228,8796,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_397.jpg,293228,11729,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_372.jpg,144729,1447,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_372.jpg,144729,2894,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_372.jpg,144729,4341,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_372.jpg,144729,5789,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_108.jpg,200705,2007,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_108.jpg,200705,4014,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_108.jpg,200705,6021,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_108.jpg,200705,8028,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_307.jpg,215309,2153,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_307.jpg,215309,4306,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_307.jpg,215309,6459,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_307.jpg,215309,8612,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_076.jpg,260921,2609,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_076.jpg,260921,5218,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_076.jpg,260921,7827,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_076.jpg,260921,10436,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_345.jpg,256854,2568,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_345.jpg,256854,5137,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_345.jpg,256854,7705,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_345.jpg,256854,10274,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_375.jpg,204294,2042,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_375.jpg,204294,4085,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_375.jpg,204294,6128,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_375.jpg,204294,8171,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_162.jpg,370378,3703,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_162.jpg,370378,7407,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_162.jpg,370378,11111,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_162.jpg,370378,14815,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_104.jpg,190728,1907,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_104.jpg,190728,3814,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_104.jpg,190728,5721,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_104.jpg,190728,7629,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_405.jpg,321768,3217,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_405.jpg,321768,6435,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_405.jpg,321768,9653,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_405.jpg,321768,12870,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_174.jpg,313322,3133,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_174.jpg,313322,6266,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_174.jpg,313322,9399,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_174.jpg,313322,12532,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_179.jpg,193519,1935,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_179.jpg,193519,3870,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_179.jpg,193519,5805,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_179.jpg,193519,7740,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_292.jpg,237789,2377,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_292.jpg,237789,4755,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_292.jpg,237789,7133,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_292.jpg,237789,9511,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_294.jpg,155864,1558,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_294.jpg,155864,3117,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_294.jpg,155864,4675,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_294.jpg,155864,6234,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_140.jpg,196382,1963,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_140.jpg,196382,3927,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_140.jpg,196382,5891,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_140.jpg,196382,7855,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_164.jpg,216066,2160,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_164.jpg,216066,4321,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_164.jpg,216066,6481,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_164.jpg,216066,8642,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_296.jpg,236801,2368,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_296.jpg,236801,4736,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_296.jpg,236801,7104,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_296.jpg,236801,9472,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_067.jpg,279423,2794,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_067.jpg,279423,5588,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_067.jpg,279423,8382,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_067.jpg,279423,11176,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_130.jpg,170458,1704,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_130.jpg,170458,3409,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_130.jpg,170458,5113,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_130.jpg,170458,6818,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_073.jpg,388975,3889,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_073.jpg,388975,7779,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_073.jpg,388975,11669,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_073.jpg,388975,15559,4,0,0,False,False
